,soft,perf,nb_inputs,is_tech,mae
472,sqlite,q1,20,hdbscan,0.2907425658948486
473,sqlite,q1,50,random,0.28545591349897653
474,sqlite,q1,50,kmeans,0.37743434154803557
475,sqlite,q1,50,submodular,0.3301543922677028
476,sqlite,q1,50,hdbscan,0.30197644196922013
477,sqlite,q1,75,random,0.290591976358373
478,sqlite,q1,75,kmeans,0.3724918162663742
479,sqlite,q1,75,submodular,0.33344844281151664
480,sqlite,q1,75,hdbscan,0.33418505098846574
481,sqlite,q1,100,random,0.26675339363367306
482,sqlite,q1,100,kmeans,0.39472680752312145
483,sqlite,q1,100,submodular,0.3135655495677037
484,sqlite,q1,100,hdbscan,0.38200418254335106
485,sqlite,q1,120,random,0.3051667718332442
486,sqlite,q1,120,kmeans,0.3792278393814909
487,sqlite,q1,120,submodular,0.3339704018674784
488,sqlite,q1,120,hdbscan,0.42627457318292195
489,sqlite,q2,5,random,0.5368511636530863
490,sqlite,q2,5,kmeans,0.05902250394166856
491,sqlite,q2,5,submodular,0.5401187686863711
492,sqlite,q2,5,hdbscan,0.5523344557893713
493,sqlite,q2,10,random,0.058035654613318145
494,sqlite,q2,10,kmeans,0.06020074423295725
495,sqlite,q2,10,submodular,0.18221269045073513
496,sqlite,q2,10,hdbscan,0.07504290918508774
497,sqlite,q2,20,random,0.05342130594050948
498,sqlite,q2,20,kmeans,0.06391587675189601
499,sqlite,q2,20,submodular,0.061421796465073196
500,sqlite,q2,20,hdbscan,0.06645601860789487
501,sqlite,q2,50,random,0.05086616446955901
502,sqlite,q2,50,kmeans,0.06935757646464576
503,sqlite,q2,50,submodular,0.07005992224711238
504,sqlite,q2,50,hdbscan,0.061813500249958776
505,sqlite,q2,75,random,0.05423973756920153
506,sqlite,q2,75,kmeans,0.07212375863459156
507,sqlite,q2,75,submodular,0.07617196807440954
508,sqlite,q2,75,hdbscan,0.06690808381271814
509,sqlite,q2,100,random,0.051708411208351915
510,sqlite,q2,100,kmeans,0.07435592808065758
511,sqlite,q2,100,submodular,0.058780576493360624
512,sqlite,q2,100,hdbscan,0.0786743019953042
513,sqlite,q2,120,random,0.059278276449897895
514,sqlite,q2,120,kmeans,0.06748581814499571
515,sqlite,q2,120,submodular,0.062106974728578276
516,sqlite,q2,120,hdbscan,0.08716323352048533
517,sqlite,q3,5,random,0.6088214267192492
518,sqlite,q3,5,kmeans,0.13361364145596602
519,sqlite,q3,5,submodular,0.6170938046158694
520,sqlite,q3,5,hdbscan,0.6177564686671702
521,sqlite,q3,10,random,0.1353561112137371
522,sqlite,q3,10,kmeans,0.1368182292167329
523,sqlite,q3,10,submodular,0.25989039788385615
524,sqlite,q3,10,hdbscan,0.14129718089560242
525,sqlite,q3,20,random,0.12200415755471354
526,sqlite,q3,20,kmeans,0.14696629096503458
527,sqlite,q3,20,submodular,0.14333373096779098
528,sqlite,q3,20,hdbscan,0.1526602690358069
529,sqlite,q3,50,random,0.12300212096795718
530,sqlite,q3,50,kmeans,0.16949061098158844
531,sqlite,q3,50,submodular,0.16980702573952852
532,sqlite,q3,50,hdbscan,0.14816678829457935
533,sqlite,q3,75,random,0.12537472159932683
534,sqlite,q3,75,kmeans,0.17929244758784552
535,sqlite,q3,75,submodular,0.18168154234295023
536,sqlite,q3,75,hdbscan,0.16969602726169913
537,sqlite,q3,100,random,0.1149029148683742
538,sqlite,q3,100,kmeans,0.17657646001175706
539,sqlite,q3,100,submodular,0.15023892364694685
540,sqlite,q3,100,hdbscan,0.21056874239988782
541,sqlite,q3,120,random,0.12610340638784406
542,sqlite,q3,120,kmeans,0.14797359882720723
543,sqlite,q3,120,submodular,0.15964439432242514
544,sqlite,q3,120,hdbscan,0.23976072288114264
545,sqlite,q4,5,random,0.5796966176852999
546,sqlite,q4,5,kmeans,0.10628889647565536
547,sqlite,q4,5,submodular,0.5837953849913122
548,sqlite,q4,5,hdbscan,0.5885049261251594
549,sqlite,q4,10,random,0.10364108780354168
550,sqlite,q4,10,kmeans,0.105180159761465
551,sqlite,q4,10,submodular,0.22532138689075323
552,sqlite,q4,10,hdbscan,0.11142800729728393
553,sqlite,q4,20,random,0.09426566530331057
554,sqlite,q4,20,kmeans,0.10675886102602399
555,sqlite,q4,20,submodular,0.10726304328298401
556,sqlite,q4,20,hdbscan,0.09890085401086655
557,sqlite,q4,50,random,0.0960266865225209
558,sqlite,q4,50,kmeans,0.12137869442574815
559,sqlite,q4,50,submodular,0.1248339619818339
560,sqlite,q4,50,hdbscan,0.10476404900059906
561,sqlite,q4,75,random,0.09887438527305507
562,sqlite,q4,75,kmeans,0.12889069703751033
563,sqlite,q4,75,submodular,0.13060964306143624
564,sqlite,q4,75,hdbscan,0.11868923644536315
565,sqlite,q4,100,random,0.09039271988201865
566,sqlite,q4,100,kmeans,0.1291878251736244
567,sqlite,q4,100,submodular,0.11351935990311084
568,sqlite,q4,100,hdbscan,0.1471682306470336
569,sqlite,q4,120,random,0.10342911286053122
570,sqlite,q4,120,kmeans,0.11361254177263277
571,sqlite,q4,120,submodular,0.1205226516847401
572,sqlite,q4,120,hdbscan,0.16979541971946593
573,sqlite,q5,5,random,0.35888252990901026
574,sqlite,q5,5,kmeans,0.6265178571572966
575,sqlite,q5,5,submodular,0.805371184505607
576,sqlite,q5,5,hdbscan,0.47056480943460244
577,sqlite,q5,10,random,0.3473772763535676
578,sqlite,q5,10,kmeans,0.32173157735046065
579,sqlite,q5,10,submodular,0.8253800573873612
580,sqlite,q5,10,hdbscan,0.31175407930407567
581,sqlite,q5,20,random,0.3325187575200227
582,sqlite,q5,20,kmeans,0.38675744261589823
583,sqlite,q5,20,submodular,0.34816366897381984
584,sqlite,q5,20,hdbscan,0.32719013975658273
585,sqlite,q5,50,random,0.3034474718440523
586,sqlite,q5,50,kmeans,0.47579432945139616
587,sqlite,q5,50,submodular,0.3364748802592224
588,sqlite,q5,50,hdbscan,0.32141959887976546
589,sqlite,q5,75,random,0.3111339717437183
590,sqlite,q5,75,kmeans,0.5517582302161751
591,sqlite,q5,75,submodular,0.34639545528518106
592,sqlite,q5,75,hdbscan,0.3557843286073907
593,sqlite,q5,100,random,0.2780076673167099
594,sqlite,q5,100,kmeans,0.5716405311848151
595,sqlite,q5,100,submodular,0.337050956161999
596,sqlite,q5,100,hdbscan,0.38709333192953477
597,sqlite,q5,120,random,0.3375475876851408
598,sqlite,q5,120,kmeans,0.5802882754276381
599,sqlite,q5,120,submodular,0.35925810688498094
600,sqlite,q5,120,hdbscan,0.4351725581002814
601,sqlite,q6,5,random,0.5840784778472832
602,sqlite,q6,5,kmeans,0.10621921846223661
603,sqlite,q6,5,submodular,0.5860836865075835
604,sqlite,q6,5,hdbscan,0.5911771865817631
605,sqlite,q6,10,random,0.1073524501802308
606,sqlite,q6,10,kmeans,0.10782792736008032
607,sqlite,q6,10,submodular,0.23131559854185024
608,sqlite,q6,10,hdbscan,0.11461307224067066
609,sqlite,q6,20,random,0.10197458035657732
610,sqlite,q6,20,kmeans,0.11242670321171419
611,sqlite,q6,20,submodular,0.11161412801817319
612,sqlite,q6,20,hdbscan,0.10651117663932286
613,sqlite,q6,50,random,0.09929965750679023
614,sqlite,q6,50,kmeans,0.13580004752164335
615,sqlite,q6,50,submodular,0.12962454501504395
616,sqlite,q6,50,hdbscan,0.11040160556425752
617,sqlite,q6,75,random,0.10539668560755396
618,sqlite,q6,75,kmeans,0.1372540763533161
619,sqlite,q6,75,submodular,0.13750342068482016
620,sqlite,q6,75,hdbscan,0.12663774173292291
621,sqlite,q6,100,random,0.09391590842114797
622,sqlite,q6,100,kmeans,0.13803567563054114
623,sqlite,q6,100,submodular,0.11990941529993862
624,sqlite,q6,100,hdbscan,0.15691477583676708
625,sqlite,q6,120,random,0.10732365320497891
626,sqlite,q6,120,kmeans,0.12616541807860138
627,sqlite,q6,120,submodular,0.12723054350660962
628,sqlite,q6,120,hdbscan,0.1774159846009331
629,sqlite,q7,5,random,0.7404526020699395
630,sqlite,q7,5,kmeans,0.303170026633966
631,sqlite,q7,5,submodular,0.7238018657217211
632,sqlite,q7,5,hdbscan,0.7780291478760718
633,sqlite,q7,10,random,0.2982103067277522
634,sqlite,q7,10,kmeans,0.30994061368075515
635,sqlite,q7,10,submodular,0.4313163860715454
636,sqlite,q7,10,hdbscan,0.3221089940315542
637,sqlite,q7,20,random,0.29827500690231923
638,sqlite,q7,20,kmeans,0.3147491874371047
639,sqlite,q7,20,submodular,0.3008397431341442
640,sqlite,q7,20,hdbscan,0.3038964069839785
641,sqlite,q7,50,random,0.2769883794531911
642,sqlite,q7,50,kmeans,0.3587792384371653
643,sqlite,q7,50,submodular,0.32600232173472066
644,sqlite,q7,50,hdbscan,0.30302015296592544
645,sqlite,q7,75,random,0.28939895238100455
646,sqlite,q7,75,kmeans,0.3868865998245078
647,sqlite,q7,75,submodular,0.3150253480583554
648,sqlite,q7,75,hdbscan,0.33009202396393567
649,sqlite,q7,100,random,0.2582618081851277
650,sqlite,q7,100,kmeans,0.4226751763622831
651,sqlite,q7,100,submodular,0.3130532876784676
652,sqlite,q7,100,hdbscan,0.3686985171327792
653,sqlite,q7,120,random,0.31281531651790795
654,sqlite,q7,120,kmeans,0.4054476054437045
655,sqlite,q7,120,submodular,0.3340449484345471
656,sqlite,q7,120,hdbscan,0.404262578136111
657,sqlite,q8,5,random,0.2050420397723313
658,sqlite,q8,5,kmeans,0.021429943757030008
659,sqlite,q8,5,submodular,0.20679270775928632
660,sqlite,q8,5,hdbscan,0.20654584113730046
661,sqlite,q8,10,random,0.020495192779330398
662,sqlite,q8,10,kmeans,0.0208041605999471
663,sqlite,q8,10,submodular,0.06706022271947111
664,sqlite,q8,10,hdbscan,0.02169545549666405
665,sqlite,q8,20,random,0.020393568665811837
666,sqlite,q8,20,kmeans,0.021090942226807248
667,sqlite,q8,20,submodular,0.020557416180827248
668,sqlite,q8,20,hdbscan,0.02004169766423135
669,sqlite,q8,50,random,0.020261906457756523
670,sqlite,q8,50,kmeans,0.02276352208396089
671,sqlite,q8,50,submodular,0.021983172444305015
672,sqlite,q8,50,hdbscan,0.019934149078616355
673,sqlite,q8,75,random,0.02021591327981077
674,sqlite,q8,75,kmeans,0.02344196415044218
675,sqlite,q8,75,submodular,0.02250186109997804
676,sqlite,q8,75,hdbscan,0.021519400129325017
677,sqlite,q8,100,random,0.019764176119295585
678,sqlite,q8,100,kmeans,0.02325977325916649
679,sqlite,q8,100,submodular,0.02224451449653102
680,sqlite,q8,100,hdbscan,0.022448306970373613
681,sqlite,q8,120,random,0.020862098891778518
682,sqlite,q8,120,kmeans,0.02257078586473558
683,sqlite,q8,120,submodular,0.02287065697043141
684,sqlite,q8,120,hdbscan,0.02383208392293679
685,sqlite,q9,5,random,0.6225845927813725
686,sqlite,q9,5,kmeans,0.15068391192942868
687,sqlite,q9,5,submodular,0.6284903921334953
688,sqlite,q9,5,hdbscan,0.6232441733872691
689,sqlite,q9,10,random,0.14309520657525437
690,sqlite,q9,10,kmeans,0.15605383062498693
691,sqlite,q9,10,submodular,0.2750545270186891
692,sqlite,q9,10,hdbscan,0.14991880716705178
693,sqlite,q9,20,random,0.13442742156707607
694,sqlite,q9,20,kmeans,0.1598400743567531
695,sqlite,q9,20,submodular,0.1657245657005321
696,sqlite,q9,20,hdbscan,0.1611791796110032
697,sqlite,q9,50,random,0.13519443760659847
698,sqlite,q9,50,kmeans,0.1795719473931653
699,sqlite,q9,50,submodular,0.18978694760070147
700,sqlite,q9,50,hdbscan,0.15273407781933973
701,sqlite,q9,75,random,0.1352799135060761
702,sqlite,q9,75,kmeans,0.1922243916135798
703,sqlite,q9,75,submodular,0.18298148749793255
704,sqlite,q9,75,hdbscan,0.16867418351038602
705,sqlite,q9,100,random,0.12292148611615994
706,sqlite,q9,100,kmeans,0.19054700333775193
707,sqlite,q9,100,submodular,0.15548809705592181
708,sqlite,q9,100,hdbscan,0.20371348253633298
709,sqlite,q9,120,random,0.14579341805874074
710,sqlite,q9,120,kmeans,0.1760522834285704
711,sqlite,q9,120,submodular,0.16516656893621978
712,sqlite,q9,120,hdbscan,0.2247045256922437
713,sqlite,q10,5,random,0.2751128002236759
714,sqlite,q10,5,kmeans,0.029063093576484976
715,sqlite,q10,5,submodular,0.27670234226514506
716,sqlite,q10,5,hdbscan,0.28204095080088887
717,sqlite,q10,10,random,0.027501182054039314
718,sqlite,q10,10,kmeans,0.030399034233184498
719,sqlite,q10,10,submodular,0.09330354514956199
720,sqlite,q10,10,hdbscan,0.031435461950731915
721,sqlite,q10,20,random,0.028451875141101292
722,sqlite,q10,20,kmeans,0.028525388915494148
723,sqlite,q10,20,submodular,0.029502140893854157
724,sqlite,q10,20,hdbscan,0.027814631575146808
725,sqlite,q10,50,random,0.02686950309169479
726,sqlite,q10,50,kmeans,0.03212777188494436
727,sqlite,q10,50,submodular,0.03205759566743675
728,sqlite,q10,50,hdbscan,0.027938309933872862
729,sqlite,q10,75,random,0.028465627100591223
730,sqlite,q10,75,kmeans,0.03488349254583957
731,sqlite,q10,75,submodular,0.032726521462048415
732,sqlite,q10,75,hdbscan,0.031065735989398057
733,sqlite,q10,100,random,0.02541186383979579
734,sqlite,q10,100,kmeans,0.03483684003543259
735,sqlite,q10,100,submodular,0.03054166842996727
736,sqlite,q10,100,hdbscan,0.034911585128727156
737,sqlite,q10,120,random,0.02934305563884403
738,sqlite,q10,120,kmeans,0.033896196012199266
739,sqlite,q10,120,submodular,0.03194939755500109
740,sqlite,q10,120,hdbscan,0.03871570047444448
741,sqlite,q11,5,random,0.5229327352846718
742,sqlite,q11,5,kmeans,0.06790226401236295
743,sqlite,q11,5,submodular,0.5315335738893777
744,sqlite,q11,5,hdbscan,0.5318856238692385
745,sqlite,q11,10,random,0.06643773200530238
746,sqlite,q11,10,kmeans,0.06540179128017239
747,sqlite,q11,10,submodular,0.183593080723701
748,sqlite,q11,10,hdbscan,0.07089348275356167
749,sqlite,q11,20,random,0.059013444507801396
750,sqlite,q11,20,kmeans,0.06910543289398376
751,sqlite,q11,20,submodular,0.06889905964452221
752,sqlite,q11,20,hdbscan,0.0676966320123612
753,sqlite,q11,50,random,0.058522341242701045
754,sqlite,q11,50,kmeans,0.07874769574903966
755,sqlite,q11,50,submodular,0.08046279189482859
756,sqlite,q11,50,hdbscan,0.06594925084714365
757,sqlite,q11,75,random,0.0611865676158716
758,sqlite,q11,75,kmeans,0.08418810083795915
759,sqlite,q11,75,submodular,0.08353624352697048
760,sqlite,q11,75,hdbscan,0.07470614129544058
761,sqlite,q11,100,random,0.05583109825988839
762,sqlite,q11,100,kmeans,0.07905382471020479
763,sqlite,q11,100,submodular,0.06877164523095078
764,sqlite,q11,100,hdbscan,0.08927864946541193
765,sqlite,q11,120,random,0.06349625704277109
766,sqlite,q11,120,kmeans,0.06767993371755177
767,sqlite,q11,120,submodular,0.07268950211608868
768,sqlite,q11,120,hdbscan,0.09897353477818742
769,sqlite,q12,5,random,0.5919167904060357
770,sqlite,q12,5,kmeans,0.11081124964098002
771,sqlite,q12,5,submodular,0.5916318936071784
772,sqlite,q12,5,hdbscan,0.5887367486323349
773,sqlite,q12,10,random,0.11106696876570281
774,sqlite,q12,10,kmeans,0.11165023786354748
775,sqlite,q12,10,submodular,0.23410938767022377
776,sqlite,q12,10,hdbscan,0.11204934877723016
777,sqlite,q12,20,random,0.10269052914292798
778,sqlite,q12,20,kmeans,0.11731136513519021
779,sqlite,q12,20,submodular,0.11658880800069596
780,sqlite,q12,20,hdbscan,0.11211939714986156
781,sqlite,q12,50,random,0.10274926668867772
782,sqlite,q12,50,kmeans,0.13664670921337815
783,sqlite,q12,50,submodular,0.13621111338343475
784,sqlite,q12,50,hdbscan,0.11469160540978322
785,sqlite,q12,75,random,0.10763269734002116
786,sqlite,q12,75,kmeans,0.1446530681606657
787,sqlite,q12,75,submodular,0.145534794576204
788,sqlite,q12,75,hdbscan,0.12946380589613476
789,sqlite,q12,100,random,0.09470259230444969
790,sqlite,q12,100,kmeans,0.1435462510119498
791,sqlite,q12,100,submodular,0.12031134148092995
792,sqlite,q12,100,hdbscan,0.16023861561632155
793,sqlite,q12,120,random,0.1114365976580322
794,sqlite,q12,120,kmeans,0.12137103178277708
795,sqlite,q12,120,submodular,0.12770274838088885
796,sqlite,q12,120,hdbscan,0.18175705485007648
797,sqlite,q13,5,random,0.4588496769348547
798,sqlite,q13,5,kmeans,0.06011611048857131
799,sqlite,q13,5,submodular,0.4892668071492672
800,sqlite,q13,5,hdbscan,0.4511778773705464
801,sqlite,q13,10,random,0.05374270247256598
802,sqlite,q13,10,kmeans,0.04605269049146058
803,sqlite,q13,10,submodular,0.1813668781667745
804,sqlite,q13,10,hdbscan,0.04634855409404608
805,sqlite,q13,20,random,0.04668860701133079
806,sqlite,q13,20,kmeans,0.047013448212371044
807,sqlite,q13,20,submodular,0.056439445972985905
808,sqlite,q13,20,hdbscan,0.04067757835386704
809,sqlite,q13,50,random,0.04014152452611176
810,sqlite,q13,50,kmeans,0.05372571973349301
811,sqlite,q13,50,submodular,0.051299671441315586
812,sqlite,q13,50,hdbscan,0.042428873244192866
813,sqlite,q13,75,random,0.04131741128920478
814,sqlite,q13,75,kmeans,0.055119059605242146
815,sqlite,q13,75,submodular,0.052868192286640914
816,sqlite,q13,75,hdbscan,0.04717889317909624
817,sqlite,q13,100,random,0.0387327812196963
818,sqlite,q13,100,kmeans,0.056053811124482676
819,sqlite,q13,100,submodular,0.045758417587288845
820,sqlite,q13,100,hdbscan,0.05511695806666369
821,sqlite,q13,120,random,0.04349915006291822
822,sqlite,q13,120,kmeans,0.052034278089805784
823,sqlite,q13,120,submodular,0.048147141935050285
824,sqlite,q13,120,hdbscan,0.061292491244590054
825,sqlite,q14,5,random,0.5939735542920606
826,sqlite,q14,5,kmeans,0.12499516265112132
827,sqlite,q14,5,submodular,0.6026054665346334
828,sqlite,q14,5,hdbscan,0.5974916378386672
829,sqlite,q14,10,random,0.12274542764693512
830,sqlite,q14,10,kmeans,0.12495153767006031
831,sqlite,q14,10,submodular,0.2463220756914056
832,sqlite,q14,10,hdbscan,0.12351878123270232
833,sqlite,q14,20,random,0.11494792001131944
834,sqlite,q14,20,kmeans,0.1273060960901117
835,sqlite,q14,20,submodular,0.13113107428774712
836,sqlite,q14,20,hdbscan,0.12767995370489946
837,sqlite,q14,50,random,0.1143055532122221
838,sqlite,q14,50,kmeans,0.1499242875202764
839,sqlite,q14,50,submodular,0.15222261147021016
840,sqlite,q14,50,hdbscan,0.1287789087930149
841,sqlite,q14,75,random,0.11561947298877565
842,sqlite,q14,75,kmeans,0.15657390025625872
843,sqlite,q14,75,submodular,0.155249911381882
844,sqlite,q14,75,hdbscan,0.14524202008998607
845,sqlite,q14,100,random,0.10771356569974735
846,sqlite,q14,100,kmeans,0.15655824954944025
847,sqlite,q14,100,submodular,0.13107871878212407
848,sqlite,q14,100,hdbscan,0.17745603529096904
849,sqlite,q14,120,random,0.12438846710210935
850,sqlite,q14,120,kmeans,0.14056282648455248
851,sqlite,q14,120,submodular,0.1391979171722919
852,sqlite,q14,120,hdbscan,0.20247509032736719
853,sqlite,q15,5,random,0.6558967246426192
854,sqlite,q15,5,kmeans,0.4608913430582078
855,sqlite,q15,5,submodular,0.8220481717893273
856,sqlite,q15,5,hdbscan,0.6269947920155213
857,sqlite,q15,10,random,0.3245323158643875
858,sqlite,q15,10,kmeans,0.32825562086617294
859,sqlite,q15,10,submodular,0.6331668888944371
860,sqlite,q15,10,hdbscan,0.32963548232562
861,sqlite,q15,20,random,0.31264789928519715
862,sqlite,q15,20,kmeans,0.35184565565364495
863,sqlite,q15,20,submodular,0.3508421777562798
864,sqlite,q15,20,hdbscan,0.3189296782020772
865,sqlite,q15,50,random,0.29978389253820553
866,sqlite,q15,50,kmeans,0.414887217419568
867,sqlite,q15,50,submodular,0.3639828807876124
868,sqlite,q15,50,hdbscan,0.3190574202131328
869,sqlite,q15,75,random,0.3153199954776009
870,sqlite,q15,75,kmeans,0.43157409648798667
871,sqlite,q15,75,submodular,0.34934685265479304
872,sqlite,q15,75,hdbscan,0.33896354991379934
873,sqlite,q15,100,random,0.27871245141095596
874,sqlite,q15,100,kmeans,0.4537232850533666
875,sqlite,q15,100,submodular,0.3264721889455519
876,sqlite,q15,100,hdbscan,0.38178141343739896
877,sqlite,q15,120,random,0.34801781642504365
878,sqlite,q15,120,kmeans,0.46227791659913786
879,sqlite,q15,120,submodular,0.3471058690217348
880,sqlite,q15,120,hdbscan,0.4022013204760039
881,imagemagick,size,5,random,0.1297829706040971
882,imagemagick,size,5,kmeans,0.1044205546404487
883,imagemagick,size,5,submodular,0.14159952158726824
884,imagemagick,size,5,hdbscan,0.1093480233008137
885,imagemagick,size,10,random,0.1156651234162818
886,imagemagick,size,10,kmeans,0.10864392404120429
887,imagemagick,size,10,submodular,0.12854250622820912
888,imagemagick,size,10,hdbscan,0.1639172643838913
889,imagemagick,size,20,random,0.12317699666640691
890,imagemagick,size,20,kmeans,0.11630018391308164
891,imagemagick,size,20,submodular,0.11461140564862107
892,imagemagick,size,20,hdbscan,0.11395004945167646
893,imagemagick,size,50,random,0.12819420148300814
894,imagemagick,size,50,kmeans,0.12191915559229702
895,imagemagick,size,50,submodular,0.12933010761942837
896,imagemagick,size,50,hdbscan,0.11562477096398324
897,imagemagick,size,100,random,0.1167155765112069
898,imagemagick,size,100,kmeans,0.1192984980348772
899,imagemagick,size,100,submodular,0.13222563633911372
900,imagemagick,size,100,hdbscan,0.11272145448846052
901,imagemagick,size,200,random,0.10981710236090456
902,imagemagick,size,200,kmeans,0.12346116164771322
903,imagemagick,size,200,submodular,0.13489142434390483
904,imagemagick,size,200,hdbscan,0.1123798466687668
905,imagemagick,size,500,random,0.1068885572417039
906,imagemagick,size,500,kmeans,0.11735374932299283
907,imagemagick,size,500,submodular,0.12901622086892542
908,imagemagick,size,500,hdbscan,0.11179011740305145
909,imagemagick,size,800,random,0.10712023613548582
910,imagemagick,size,800,kmeans,0.11919101065758468
911,imagemagick,size,800,submodular,0.10776031455918426
912,imagemagick,size,800,hdbscan,0.1114517984173053
913,imagemagick,time,5,random,0.0912055069531682
914,imagemagick,time,5,kmeans,0.05911200135316358
915,imagemagick,time,5,submodular,0.06072998707117418
916,imagemagick,time,5,hdbscan,0.0633578914803338
917,imagemagick,time,10,random,0.07467422784021596
918,imagemagick,time,10,kmeans,0.05887703435928395
919,imagemagick,time,10,submodular,0.060553966794750294
920,imagemagick,time,10,hdbscan,0.06448644134488751
921,imagemagick,time,20,random,0.07207829110665367
922,imagemagick,time,20,kmeans,0.05869971687617753
923,imagemagick,time,20,submodular,0.060147128980070255
924,imagemagick,time,20,hdbscan,0.06191981836576967
925,imagemagick,time,50,random,0.06625482435287725
926,imagemagick,time,50,kmeans,0.06314260221388249
927,imagemagick,time,50,submodular,0.061634601758053686
928,imagemagick,time,50,hdbscan,0.07059695601587805
929,imagemagick,time,100,random,0.06775169387322105
930,imagemagick,time,100,kmeans,0.06375381080720906
931,imagemagick,time,100,submodular,0.06347884925817418
932,imagemagick,time,100,hdbscan,0.06894738300831305
933,imagemagick,time,200,random,0.06680856818129684
934,imagemagick,time,200,kmeans,0.06860541871589987
935,imagemagick,time,200,submodular,0.06347910894632539
936,imagemagick,time,200,hdbscan,0.0691810918162134
937,imagemagick,time,500,random,0.06497655395967619
938,imagemagick,time,500,kmeans,0.07386910730461925
939,imagemagick,time,500,submodular,0.07026597906732893
940,imagemagick,time,500,hdbscan,0.07205532679046792
941,imagemagick,time,800,random,0.06675053685089163
942,imagemagick,time,800,kmeans,0.07689731501070542
943,imagemagick,time,800,submodular,0.07487278800949053
944,imagemagick,time,800,hdbscan,0.07784547707400986
